timestamp,dc_id,sku_id,predicted_demand,opening_stock_units,forecast_hour_offset
2026-06-28 02:00:00,DC_DUBAI,SKU_301,9.0,585,99
2026-06-28 02:00:00,DC_DUBAI,SKU_302,9.0,1,99
2026-06-28 02:00:00,DC_DUBAI,SKU_303,8.0,3,99
2026-06-28 02:00:00,DC_DUBAI,SKU_304,9.0,472,99
2026-06-28 02:00:00,DC_DUBAI,SKU_305,7.0,0,99
2026-06-28 02:00:00,DC_DUBAI,SKU_306,8.0,183,99
2026-06-28 02:00:00,DC_DUBAI,SKU_401,8.0,117,99
2026-06-28 02:00:00,DC_DUBAI,SKU_402,10.0,519,99
2026-06-28 02:00:00,DC_DUBAI,SKU_501,10.0,98,99
2026-06-28 02:00:00,DC_DUBAI,SKU_502,10.0,617,99
2026-06-28 02:00:00,DC_DUBAI,SKU_503,8.0,550,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_101,12.0,213,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_102,10.0,704,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_103,9.0,0,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_201,8.0,3,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_202,14.0,0,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_301,8.0,0,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_302,8.0,501,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_303,8.0,29,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_304,8.0,84,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_305,9.0,455,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_306,9.0,0,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_401,17.0,178,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_402,9.0,470,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_501,10.0,481,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_502,11.0,0,99
2026-06-28 02:00:00,DC_JEDDAH,SKU_503,9.0,529,99
2026-06-28 02:00:00,DC_RIYADH,SKU_101,12.0,300,99
2026-06-28 02:00:00,DC_RIYADH,SKU_102,10.0,24,99
2026-06-28 02:00:00,DC_RIYADH,SKU_103,11.0,0,99
2026-06-28 02:00:00,DC_RIYADH,SKU_201,10.0,27,99
2026-06-28 02:00:00,DC_RIYADH,SKU_202,14.0,0,99
2026-06-28 02:00:00,DC_RIYADH,SKU_301,8.0,142,99
2026-06-28 02:00:00,DC_RIYADH,SKU_302,9.0,1,99
2026-06-28 02:00:00,DC_RIYADH,SKU_303,8.0,442,99
2026-06-28 02:00:00,DC_RIYADH,SKU_304,8.0,450,99
2026-06-28 02:00:00,DC_RIYADH,SKU_305,8.0,376,99
2026-06-28 02:00:00,DC_RIYADH,SKU_306,9.0,2,99
2026-06-28 02:00:00,DC_RIYADH,SKU_401,16.0,0,99
2026-06-28 02:00:00,DC_RIYADH,SKU_402,9.0,632,99
2026-06-28 02:00:00,DC_RIYADH,SKU_501,11.0,297,99
2026-06-28 02:00:00,DC_RIYADH,SKU_502,10.0,473,99
2026-06-28 02:00:00,DC_RIYADH,SKU_503,9.0,7,99
2026-07-02 05:00:00,DC_DAMMAM,SKU_101,12.0,0,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_102,12.0,6,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_103,11.0,601,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_201,11.0,116,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_202,19.0,248,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_301,10.0,722,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_302,9.0,1,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_303,9.0,465,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_304,10.0,0,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_305,11.0,440,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_306,9.0,8,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_401,18.0,0,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_402,11.0,2,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_501,12.0,5,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_502,13.0,121,100
2026-07-02 05:00:00,DC_DAMMAM,SKU_503,11.0,402,100
2026-07-02 05:00:00,DC_DUBAI,SKU_101,11.0,496,100
2026-07-02 05:00:00,DC_DUBAI,SKU_102,12.0,0,100
2026-07-02 05:00:00,DC_DUBAI,SKU_103,13.0,198,100
2026-07-02 05:00:00,DC_DUBAI,SKU_201,14.0,0,100
2026-07-02 05:00:00,DC_DUBAI,SKU_202,13.0,0,100
2026-07-02 05:00:00,DC_DUBAI,SKU_301,11.0,585,100
2026-07-02 05:00:00,DC_DUBAI,SKU_302,10.0,1,100
2026-07-02 05:00:00,DC_DUBAI,SKU_303,9.0,3,100
2026-07-02 05:00:00,DC_DUBAI,SKU_304,10.0,472,100
2026-07-02 05:00:00,DC_DUBAI,SKU_305,9.0,0,100
2026-07-02 05:00:00,DC_DUBAI,SKU_306,9.0,183,100
2026-07-02 05:00:00,DC_DUBAI,SKU_401,9.0,117,100
2026-07-02 05:00:00,DC_DUBAI,SKU_402,12.0,519,100
2026-07-02 05:00:00,DC_DUBAI,SKU_501,13.0,98,100
2026-07-02 05:00:00,DC_DUBAI,SKU_502,12.0,617,100
2026-07-02 05:00:00,DC_DUBAI,SKU_503,10.0,550,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_101,13.0,213,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_102,12.0,704,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_103,11.0,0,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_201,10.0,3,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_202,21.0,0,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_301,10.0,0,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_302,9.0,501,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_303,10.0,29,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_304,9.0,84,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_305,10.0,455,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_306,10.0,0,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_401,19.0,178,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_402,10.0,470,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_501,13.0,481,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_502,13.0,0,100
2026-07-02 05:00:00,DC_JEDDAH,SKU_503,12.0,529,100
2026-07-02 05:00:00,DC_RIYADH,SKU_101,14.0,300,100
2026-07-02 05:00:00,DC_RIYADH,SKU_102,11.0,24,100
2026-07-02 05:00:00,DC_RIYADH,SKU_103,12.0,0,100
2026-07-02 05:00:00,DC_RIYADH,SKU_201,13.0,27,100
2026-07-02 05:00:00,DC_RIYADH,SKU_202,19.0,0,100
2026-07-02 05:00:00,DC_RIYADH,SKU_301,10.0,142,100
2026-07-02 05:00:00,DC_RIYADH,SKU_302,9.0,1,100
2026-07-02 05:00:00,DC_RIYADH,SKU_303,10.0,442,100
2026-07-02 05:00:00,DC_RIYADH,SKU_304,10.0,450,100
2026-07-02 05:00:00,DC_RIYADH,SKU_305,9.0,376,100
2026-07-02 05:00:00,DC_RIYADH,SKU_306,10.0,2,100
2026-07-02 05:00:00,DC_RIYADH,SKU_401,19.0,0,100
2026-07-02 05:00:00,DC_RIYADH,SKU_402,11.0,632,100
2026-07-02 05:00:00,DC_RIYADH,SKU_501,14.0,297,100
2026-07-02 05:00:00,DC_RIYADH,SKU_502,12.0,473,100
2026-07-02 05:00:00,DC_RIYADH,SKU_503,11.0,7,100
2026-07-06 09:00:00,DC_DAMMAM,SKU_101,12.0,0,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_102,12.0,6,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_103,11.0,601,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_201,11.0,116,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_202,18.0,248,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_301,10.0,722,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_302,9.0,1,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_303,9.0,465,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_304,10.0,0,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_305,11.0,440,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_306,8.0,8,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_401,17.0,0,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_402,10.0,2,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_501,13.0,5,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_502,14.0,121,101
2026-07-06 09:00:00,DC_DAMMAM,SKU_503,11.0,402,101
2026-07-06 09:00:00,DC_DUBAI,SKU_101,11.0,496,101
2026-07-06 09:00:00,DC_DUBAI,SKU_102,12.0,0,101
2026-07-06 09:00:00,DC_DUBAI,SKU_103,16.0,198,101
2026-07-06 09:00:00,DC_DUBAI,SKU_201,14.0,0,101
2026-07-06 09:00:00,DC_DUBAI,SKU_202,14.0,0,101
2026-07-06 09:00:00,DC_DUBAI,SKU_301,11.0,585,101
2026-07-06 09:00:00,DC_DUBAI,SKU_302,10.0,1,101
2026-07-06 09:00:00,DC_DUBAI,SKU_303,9.0,3,101
2026-07-06 09:00:00,DC_DUBAI,SKU_304,10.0,472,101
2026-07-06 09:00:00,DC_DUBAI,SKU_305,9.0,0,101
2026-07-06 09:00:00,DC_DUBAI,SKU_306,9.0,183,101
2026-07-06 09:00:00,DC_DUBAI,SKU_401,9.0,117,101
2026-07-06 09:00:00,DC_DUBAI,SKU_402,12.0,519,101
2026-07-06 09:00:00,DC_DUBAI,SKU_501,14.0,98,101
2026-07-06 09:00:00,DC_DUBAI,SKU_502,12.0,617,101
2026-07-06 09:00:00,DC_DUBAI,SKU_503,11.0,550,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_101,14.0,213,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_102,12.0,704,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_103,11.0,0,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_201,10.0,3,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_202,20.0,0,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_301,10.0,0,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_302,9.0,501,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_303,10.0,29,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_304,9.0,84,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_305,10.0,455,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_306,10.0,0,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_401,18.0,178,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_402,10.0,470,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_501,14.0,481,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_502,13.0,0,101
2026-07-06 09:00:00,DC_JEDDAH,SKU_503,12.0,529,101
2026-07-06 09:00:00,DC_RIYADH,SKU_101,15.0,300,101
2026-07-06 09:00:00,DC_RIYADH,SKU_102,11.0,24,101
2026-07-06 09:00:00,DC_RIYADH,SKU_103,12.0,0,101
2026-07-06 09:00:00,DC_RIYADH,SKU_201,13.0,27,101
2026-07-06 09:00:00,DC_RIYADH,SKU_202,15.0,0,101
2026-07-06 09:00:00,DC_RIYADH,SKU_301,11.0,142,101
2026-07-06 09:00:00,DC_RIYADH,SKU_302,10.0,1,101
2026-07-06 09:00:00,DC_RIYADH,SKU_303,11.0,442,101
2026-07-06 09:00:00,DC_RIYADH,SKU_304,9.0,450,101
2026-07-06 09:00:00,DC_RIYADH,SKU_305,9.0,376,101
2026-07-06 09:00:00,DC_RIYADH,SKU_306,11.0,2,101
2026-07-06 09:00:00,DC_RIYADH,SKU_401,19.0,0,101
2026-07-06 09:00:00,DC_RIYADH,SKU_402,11.0,632,101
2026-07-06 09:00:00,DC_RIYADH,SKU_501,16.0,297,101
2026-07-06 09:00:00,DC_RIYADH,SKU_502,12.0,473,101
2026-07-06 09:00:00,DC_RIYADH,SKU_503,11.0,7,101
2026-07-10 14:00:00,DC_DAMMAM,SKU_101,12.0,0,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_102,13.0,6,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_103,12.0,601,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_201,13.0,116,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_202,15.0,248,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_301,12.0,722,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_302,11.0,1,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_303,11.0,465,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_304,12.0,0,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_305,13.0,440,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_306,11.0,8,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_401,18.0,0,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_402,12.0,2,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_501,14.0,5,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_502,15.0,121,102
2026-07-10 14:00:00,DC_DAMMAM,SKU_503,12.0,402,102
2026-07-10 14:00:00,DC_DUBAI,SKU_101,12.0,496,102
2026-07-10 14:00:00,DC_DUBAI,SKU_102,12.0,0,102
2026-07-10 14:00:00,DC_DUBAI,SKU_103,14.0,198,102
2026-07-10 14:00:00,DC_DUBAI,SKU_201,14.0,0,102
2026-07-10 14:00:00,DC_DUBAI,SKU_202,13.0,0,102
2026-07-10 14:00:00,DC_DUBAI,SKU_301,12.0,585,102
2026-07-10 14:00:00,DC_DUBAI,SKU_302,12.0,1,102
2026-07-10 14:00:00,DC_DUBAI,SKU_303,11.0,3,102
2026-07-10 14:00:00,DC_DUBAI,SKU_304,12.0,472,102
2026-07-10 14:00:00,DC_DUBAI,SKU_305,11.0,0,102
2026-07-10 14:00:00,DC_DUBAI,SKU_306,11.0,183,102
2026-07-10 14:00:00,DC_DUBAI,SKU_401,11.0,117,102
2026-07-10 14:00:00,DC_DUBAI,SKU_402,13.0,519,102
2026-07-10 14:00:00,DC_DUBAI,SKU_501,14.0,98,102
2026-07-10 14:00:00,DC_DUBAI,SKU_502,13.0,617,102
2026-07-10 14:00:00,DC_DUBAI,SKU_503,11.0,550,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_101,14.0,213,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_102,12.0,704,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_103,12.0,0,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_201,11.0,3,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_202,18.0,0,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_301,12.0,0,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_302,12.0,501,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_303,12.0,29,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_304,11.0,84,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_305,12.0,455,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_306,12.0,0,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_401,18.0,178,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_402,12.0,470,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_501,14.0,481,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_502,14.0,0,102
2026-07-10 14:00:00,DC_JEDDAH,SKU_503,12.0,529,102
2026-07-10 14:00:00,DC_RIYADH,SKU_101,14.0,300,102
2026-07-10 14:00:00,DC_RIYADH,SKU_102,12.0,24,102
2026-07-10 14:00:00,DC_RIYADH,SKU_103,12.0,0,102
2026-07-10 14:00:00,DC_RIYADH,SKU_201,13.0,27,102
2026-07-10 14:00:00,DC_RIYADH,SKU_202,16.0,0,102
2026-07-10 14:00:00,DC_RIYADH,SKU_301,12.0,142,102
2026-07-10 14:00:00,DC_RIYADH,SKU_302,11.0,1,102
2026-07-10 14:00:00,DC_RIYADH,SKU_303,12.0,442,102
2026-07-10 14:00:00,DC_RIYADH,SKU_304,11.0,450,102
2026-07-10 14:00:00,DC_RIYADH,SKU_305,11.0,376,102
2026-07-10 14:00:00,DC_RIYADH,SKU_306,12.0,2,102
2026-07-10 14:00:00,DC_RIYADH,SKU_401,18.0,0,102
2026-07-10 14:00:00,DC_RIYADH,SKU_402,12.0,632,102
2026-07-10 14:00:00,DC_RIYADH,SKU_501,15.0,297,102
2026-07-10 14:00:00,DC_RIYADH,SKU_502,13.0,473,102
2026-07-10 14:00:00,DC_RIYADH,SKU_503,12.0,7,102
2026-07-14 20:00:00,DC_DAMMAM,SKU_101,14.0,0,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_102,16.0,6,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_103,15.0,601,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_201,17.0,116,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_202,18.0,248,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_301,15.0,722,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_302,13.0,1,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_303,14.0,465,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_304,13.0,0,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_305,17.0,440,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_306,14.0,8,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_401,22.0,0,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_402,14.0,2,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_501,18.0,5,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_502,17.0,121,103
2026-07-14 20:00:00,DC_DAMMAM,SKU_503,15.0,402,103
2026-07-14 20:00:00,DC_DUBAI,SKU_101,15.0,496,103
2026-07-14 20:00:00,DC_DUBAI,SKU_102,15.0,0,103
2026-07-14 20:00:00,DC_DUBAI,SKU_103,17.0,198,103
2026-07-14 20:00:00,DC_DUBAI,SKU_201,17.0,0,103
2026-07-14 20:00:00,DC_DUBAI,SKU_202,17.0,0,103
2026-07-14 20:00:00,DC_DUBAI,SKU_301,13.0,585,103
2026-07-14 20:00:00,DC_DUBAI,SKU_302,14.0,1,103
2026-07-14 20:00:00,DC_DUBAI,SKU_303,15.0,3,103
2026-07-14 20:00:00,DC_DUBAI,SKU_304,14.0,472,103
2026-07-14 20:00:00,DC_DUBAI,SKU_305,14.0,0,103
2026-07-14 20:00:00,DC_DUBAI,SKU_306,13.0,183,103
2026-07-14 20:00:00,DC_DUBAI,SKU_401,14.0,117,103
2026-07-14 20:00:00,DC_DUBAI,SKU_402,16.0,519,103
2026-07-14 20:00:00,DC_DUBAI,SKU_501,15.0,98,103
2026-07-14 20:00:00,DC_DUBAI,SKU_502,17.0,617,103
2026-07-14 20:00:00,DC_DUBAI,SKU_503,15.0,550,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_101,18.0,213,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_102,14.0,704,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_103,15.0,0,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_201,15.0,3,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_202,20.0,0,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_301,14.0,0,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_302,14.0,501,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_303,14.0,29,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_304,14.0,84,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_305,12.0,455,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_306,14.0,0,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_401,20.0,178,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_402,14.0,470,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_501,17.0,481,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_502,14.0,0,103
2026-07-14 20:00:00,DC_JEDDAH,SKU_503,14.0,529,103
2026-07-14 20:00:00,DC_RIYADH,SKU_101,17.0,300,103
2026-07-14 20:00:00,DC_RIYADH,SKU_102,14.0,24,103
2026-07-14 20:00:00,DC_RIYADH,SKU_103,15.0,0,103
2026-07-14 20:00:00,DC_RIYADH,SKU_201,16.0,27,103
2026-07-14 20:00:00,DC_RIYADH,SKU_202,17.0,0,103
2026-07-14 20:00:00,DC_RIYADH,SKU_301,16.0,142,103
2026-07-14 20:00:00,DC_RIYADH,SKU_302,15.0,1,103
2026-07-14 20:00:00,DC_RIYADH,SKU_303,15.0,442,103
2026-07-14 20:00:00,DC_RIYADH,SKU_304,13.0,450,103
2026-07-14 20:00:00,DC_RIYADH,SKU_305,15.0,376,103
2026-07-14 20:00:00,DC_RIYADH,SKU_306,14.0,2,103
2026-07-14 20:00:00,DC_RIYADH,SKU_401,21.0,0,103
2026-07-14 20:00:00,DC_RIYADH,SKU_402,16.0,632,103
2026-07-14 20:00:00,DC_RIYADH,SKU_501,18.0,297,103
2026-07-14 20:00:00,DC_RIYADH,SKU_502,16.0,473,103
2026-07-14 20:00:00,DC_RIYADH,SKU_503,15.0,7,103
2026-07-19 03:00:00,DC_DAMMAM,SKU_101,11.0,0,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_102,13.0,6,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_103,11.0,601,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_201,13.0,116,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_202,13.0,248,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_301,12.0,722,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_302,10.0,1,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_303,10.0,465,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_304,10.0,0,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_305,12.0,440,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_306,10.0,8,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_401,16.0,0,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_402,11.0,2,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_501,13.0,5,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_502,12.0,121,104
2026-07-19 03:00:00,DC_DAMMAM,SKU_503,12.0,402,104
2026-07-19 03:00:00,DC_DUBAI,SKU_101,11.0,496,104
2026-07-19 03:00:00,DC_DUBAI,SKU_102,12.0,0,104
2026-07-19 03:00:00,DC_DUBAI,SKU_103,13.0,198,104
2026-07-19 03:00:00,DC_DUBAI,SKU_201,13.0,0,104
2026-07-19 03:00:00,DC_DUBAI,SKU_202,13.0,0,104
2026-07-19 03:00:00,DC_DUBAI,SKU_301,10.0,585,104
2026-07-19 03:00:00,DC_DUBAI,SKU_302,11.0,1,104
2026-07-19 03:00:00,DC_DUBAI,SKU_303,11.0,3,104
2026-07-19 03:00:00,DC_DUBAI,SKU_304,10.0,472,104
2026-07-19 03:00:00,DC_DUBAI,SKU_305,10.0,0,104
2026-07-19 03:00:00,DC_DUBAI,SKU_306,10.0,183,104
2026-07-19 03:00:00,DC_DUBAI,SKU_401,10.0,117,104
2026-07-19 03:00:00,DC_DUBAI,SKU_402,12.0,519,104
2026-07-19 03:00:00,DC_DUBAI,SKU_501,12.0,98,104
2026-07-19 03:00:00,DC_DUBAI,SKU_502,11.0,617,104
2026-07-19 03:00:00,DC_DUBAI,SKU_503,11.0,550,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_101,13.0,213,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_102,11.0,704,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_103,12.0,0,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_201,11.0,3,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_202,15.0,0,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_301,10.0,0,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_302,11.0,501,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_303,10.0,29,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_304,10.0,84,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_305,10.0,455,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_306,11.0,0,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_401,17.0,178,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_402,10.0,470,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_501,12.0,481,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_502,12.0,0,104
2026-07-19 03:00:00,DC_JEDDAH,SKU_503,11.0,529,104
2026-07-19 03:00:00,DC_RIYADH,SKU_101,13.0,300,104
2026-07-19 03:00:00,DC_RIYADH,SKU_102,11.0,24,104
2026-07-19 03:00:00,DC_RIYADH,SKU_103,13.0,0,104
2026-07-19 03:00:00,DC_RIYADH,SKU_201,12.0,27,104
2026-07-19 03:00:00,DC_RIYADH,SKU_202,14.0,0,104
2026-07-19 03:00:00,DC_RIYADH,SKU_301,11.0,142,104
2026-07-19 03:00:00,DC_RIYADH,SKU_302,12.0,1,104
2026-07-19 03:00:00,DC_RIYADH,SKU_303,11.0,442,104
2026-07-19 03:00:00,DC_RIYADH,SKU_304,10.0,450,104
2026-07-19 03:00:00,DC_RIYADH,SKU_305,11.0,376,104
2026-07-19 03:00:00,DC_RIYADH,SKU_306,10.0,2,104
2026-07-19 03:00:00,DC_RIYADH,SKU_401,16.0,0,104
2026-07-19 03:00:00,DC_RIYADH,SKU_402,11.0,632,104
2026-07-19 03:00:00,DC_RIYADH,SKU_501,13.0,297,104
2026-07-19 03:00:00,DC_RIYADH,SKU_502,12.0,473,104
2026-07-19 03:00:00,DC_RIYADH,SKU_503,12.0,7,104
2026-07-23 11:00:00,DC_DAMMAM,SKU_101,12.0,0,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_102,14.0,6,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_103,12.0,601,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_201,14.0,116,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_202,14.0,248,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_301,12.0,722,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_302,12.0,1,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_303,11.0,465,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_304,12.0,0,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_305,13.0,440,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_306,11.0,8,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_401,17.0,0,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_402,12.0,2,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_501,13.0,5,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_502,13.0,121,105
2026-07-23 11:00:00,DC_DAMMAM,SKU_503,12.0,402,105
2026-07-23 11:00:00,DC_DUBAI,SKU_101,12.0,496,105
2026-07-23 11:00:00,DC_DUBAI,SKU_102,13.0,0,105
2026-07-23 11:00:00,DC_DUBAI,SKU_103,13.0,198,105
