timestamp,store_id,sku_id,predicted_demand,on_shelf_units,planogram_capacity_units,forecast_hour_offset
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_202,6.0,9,93,95
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,95
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_302,4.0,49,49,95
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,95
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_304,3.0,69,69,95
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_305,4.0,65,65,95
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_306,2.0,6,40,95
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,95
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,95
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,95
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_502,4.0,49,91,95
2026-06-12 00:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_102,6.0,51,113,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_103,4.0,88,88,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_201,4.0,137,137,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_202,6.0,52,114,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_301,6.0,88,88,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_302,5.0,14,72,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_304,2.0,31,73,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_306,4.0,42,78,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_402,4.0,89,89,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_501,4.0,11,75,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,95
2026-06-12 00:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_101,5.0,83,123,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_103,3.0,96,139,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_201,5.0,46,93,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_202,4.0,76,83,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_301,2.0,51,75,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_302,4.0,15,53,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_304,2.0,6,46,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_401,5.0,54,114,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_501,3.0,36,98,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_502,4.0,109,109,95
2026-06-12 00:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_101,2.0,98,121,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_102,4.0,82,84,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_201,4.0,10,91,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_202,4.0,105,113,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_304,4.0,15,86,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_305,4.0,76,76,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_306,4.0,70,80,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_402,4.0,61,61,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_501,4.0,64,90,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,95
2026-06-12 00:00:00,ST_RIYADH_STREET_01,SKU_503,1.0,47,60,95
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_101,2.0,58,126,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_102,2.0,37,99,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_103,3.0,9,112,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_202,5.0,9,93,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_302,5.0,49,49,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_304,4.0,69,69,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_305,5.0,65,65,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_306,4.0,6,40,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_502,3.0,49,91,96
2026-06-15 23:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_102,5.0,51,113,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_103,3.0,88,88,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_201,2.0,137,137,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_202,4.0,52,114,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_301,5.0,88,88,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_302,7.0,14,72,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_304,3.0,31,73,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_306,6.0,42,78,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_402,3.0,89,89,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_501,3.0,11,75,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,96
2026-06-15 23:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_101,3.0,83,123,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_103,3.0,96,139,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_201,5.0,46,93,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_202,5.0,76,83,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_301,3.0,51,75,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_302,4.0,15,53,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_304,4.0,6,46,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_401,4.0,54,114,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_501,3.0,36,98,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_502,3.0,109,109,96
2026-06-15 23:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_101,2.0,98,121,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_102,3.0,82,84,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_201,3.0,10,91,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_202,3.0,105,113,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_304,3.0,15,86,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_305,3.0,76,76,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_306,3.0,70,80,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_402,5.0,61,61,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_501,3.0,64,90,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,96
2026-06-15 23:00:00,ST_RIYADH_STREET_01,SKU_503,3.0,47,60,96
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_101,2.0,58,126,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_102,3.0,37,99,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_103,3.0,9,112,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_202,5.0,9,93,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_302,5.0,49,49,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_304,4.0,69,69,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_305,5.0,65,65,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_306,4.0,6,40,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_502,4.0,49,91,97
2026-06-19 23:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_102,5.0,51,113,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_103,4.0,88,88,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_201,2.0,137,137,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_202,4.0,52,114,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_301,5.0,88,88,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_302,7.0,14,72,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_304,4.0,31,73,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_306,6.0,42,78,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_402,4.0,89,89,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_501,4.0,11,75,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,97
2026-06-19 23:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_101,3.0,83,123,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_103,3.0,96,139,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_201,5.0,46,93,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_202,6.0,76,83,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_301,4.0,51,75,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_302,5.0,15,53,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_304,3.0,6,46,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_401,5.0,54,114,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_501,3.0,36,98,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_502,4.0,109,109,97
2026-06-19 23:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_101,2.0,98,121,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_102,4.0,82,84,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_201,3.0,10,91,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_202,4.0,105,113,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_304,3.0,15,86,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_305,4.0,76,76,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_306,4.0,70,80,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_402,6.0,61,61,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_501,4.0,64,90,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,97
2026-06-19 23:00:00,ST_RIYADH_STREET_01,SKU_503,3.0,47,60,97
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_101,4.0,58,126,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_102,3.0,37,99,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_103,4.0,9,112,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_202,6.0,9,93,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_302,4.0,49,49,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_304,3.0,69,69,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_305,4.0,65,65,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_306,2.0,6,40,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_502,4.0,49,91,98
2026-06-24 00:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_102,6.0,51,113,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_103,4.0,88,88,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_201,4.0,137,137,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_202,6.0,52,114,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_301,6.0,88,88,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_302,4.0,14,72,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_304,3.0,31,73,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_306,4.0,42,78,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_402,4.0,89,89,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_501,4.0,11,75,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,98
2026-06-24 00:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_101,5.0,83,123,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_103,4.0,96,139,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_201,5.0,46,93,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_202,4.0,76,83,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_301,2.0,51,75,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_302,4.0,15,53,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_304,2.0,6,46,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_401,5.0,54,114,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_501,4.0,36,98,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_502,4.0,109,109,98
2026-06-24 00:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_101,2.0,98,121,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_102,4.0,82,84,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_201,4.0,10,91,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_202,5.0,105,113,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_304,4.0,15,86,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_305,4.0,76,76,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_306,4.0,70,80,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_402,4.0,61,61,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_501,4.0,64,90,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,98
2026-06-24 00:00:00,ST_RIYADH_STREET_01,SKU_503,1.0,47,60,98
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_101,4.0,58,126,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_102,3.0,37,99,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_103,4.0,9,112,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_202,6.0,9,93,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_302,4.0,49,49,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_304,3.0,69,69,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_305,4.0,65,65,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_306,2.0,6,40,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_502,4.0,49,91,99
2026-06-28 02:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_102,5.0,51,113,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_103,4.0,88,88,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_201,4.0,137,137,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_202,6.0,52,114,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_301,5.0,88,88,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_302,5.0,14,72,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_304,2.0,31,73,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_306,4.0,42,78,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_402,4.0,89,89,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_501,4.0,11,75,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,99
2026-06-28 02:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_101,4.0,83,123,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_103,3.0,96,139,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_201,5.0,46,93,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_202,4.0,76,83,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_301,2.0,51,75,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_302,3.0,15,53,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_304,2.0,6,46,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_401,5.0,54,114,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_501,3.0,36,98,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_502,4.0,109,109,99
2026-06-28 02:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,99
2026-06-28 02:00:00,ST_RIYADH_STREET_01,SKU_101,2.0,98,121,99
2026-06-28 02:00:00,ST_RIYADH_STREET_01,SKU_102,4.0,82,84,99
2026-06-28 02:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,99
2026-06-28 02:00:00,ST_RIYADH_STREET_01,SKU_201,4.0,10,91,99
2026-06-28 02:00:00,ST_RIYADH_STREET_01,SKU_202,4.0,105,113,99
2026-06-28 02:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,99
2026-06-28 02:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,99
2026-06-28 02:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,99
2026-06-28 02:00:00,ST_RIYADH_STREET_01,SKU_304,4.0,15,86,99
2026-06-28 02:00:00,ST_RIYADH_STREET_01,SKU_305,4.0,76,76,99
2026-06-28 02:00:00,ST_RIYADH_STREET_01,SKU_306,4.0,70,80,99
